LoggingGUID	VocabulairGUID	IMBORGUID	GitHub-issueID	Omschrijving	Terugkoppeling	Loggingsdatum	Status	Aard aanpassing	Collectie	LoggingType	VervangGUID
1419c590-82a1-4048-9d11-72f354bf0308	{AB75CC8B-C4AF-46EE-9682-D5001F566CE3}	{635312FD-165A-417A-AC7E-43F83198BB8C}	1149	UNAFACT: Armoede van FloraEnFauna-InformatieBeschermdeFloraEnFaunaGedetailleerd	Stofzaad is toegevoegd aan imborVoc_Termen	Wed May 10 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Term toegevoegd	Domeinwaarde	Minimale wijziging	null
142402d3-2f81-4a7c-9b63-0f0d06332411	N.v.t.	{36F245AF-BA64-46B7-8883-4AE4F17DDC42}	1188	Gemeente Den Haag: Laadinfrastructuur: toevoegen meterinformatie aan Oplaadpaal	Vervallen bij enumeratietype vanwege herindeling Communicatie-informatie: Externe sturing	Mon Jun 10 2024 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Domeinwaarde vervallen	Domeinwaarde	Minimale wijziging	null
143436a2-e83e-438d-8eb8-dbb751c248fc	{68428A6F-4048-4C6E-914A-EE72BF847D1C}	{1127D1E8-24AC-40CB-A05E-F26FADD2B772}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:BeweegbareBrugModaliteit; is aangepast van: "Het enumeratietype BeweegbareBrugModaliteit is de naam voor de domeinwaardenlijst van de klasse Beweegbare brug en het attribuut modaliteit.", naar: "Het enumeratietype voor de domeinwaardenlij	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Enumeratietype	Minimale wijziging	null
144b9f66-4f98-467d-bdc0-da9ad883f5a5	N.v.t.	{0F7F2338-465C-468E-87EE-A3E90F1B8A95}	1188	Gemeente Den Haag: Laadinfrastructuur: toevoegen meterinformatie aan Oplaadpaal	Vervallen bij enumeratietype vanwege herindeling Communicatie-informatie: Pneumatische besturing	Mon Jun 10 2024 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Domeinwaarde vervallen	Domeinwaarde	Minimale wijziging	null
1454c4e9-d398-4651-8919-c96eb7780d49	{E88B4E6E-E0B1-462E-BE7A-E00A42BE9F4F}	{15CB6687-0B11-41C2-B76E-260EA9DA0F17}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:AquaductTypeBediening; is aangepast van: "Het enumeratietype AquaductTypeBediening is de naam voor de domeinwaardenlijst van de klasse Aquaduct en het attribuut type bediening.", naar: "Het enumeratietype voor de domeinwaardenlijst van de	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Enumeratietype	Minimale wijziging	null
1472b472-b20c-4a14-a17d-5535c4de4815	N.v.t.	{BD34E2D1-8DE5-415E-A085-0AECB8D5BE17}	1116	Afstemming met Handboek Bomen: beschermingsstatus, beschermingsstatus gedetailleerd en meerstammig	Fruitboom (laagstam) wordt toegevoegd aan BoomSpecifiekeBoomkenmerken in imborKern_EnumeratiesDomeinwaarden	Wed Apr 12 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Domeinwaarde toegevoegd	Domeinwaarde	Minimale wijziging	null
1475b28d-c82a-4b57-b2c2-d9387b0f1ab3	N.v.t.	{4EA55C34-0F33-4BD8-A160-CBDD32513E33}	1092	De Eenheid 'Integer' is niet juist	Eenheid integer is komen te vervallen in imborKern_K_KlassenAttributen. Combinatie van klasse en attribuut is in eenheid aangepast.	Mon Mar 27 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Eenheid gewijzigd	Eenheid	Minimale wijziging	null
147a3d7f-42c1-49b8-84ba-7d98561742c6	N.v.t.	{BB215A1B-631D-40F4-B991-147CB2AEA956}	N.v.t.	Hermodellering IMBOR Wegmarkeringen 28/02/2024	0,05 m. toegevoegd aan LijnmarkeringMarkeringsbreedte in imborKern_EnumeratiesDomeinwaarden	Fri Mar 01 2024 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Domeinwaarde toegevoegd	Domeinwaarde	Minimale wijziging	null
147ab60e-69da-4aec-b067-b9fb9f6ffbc2	N.v.t.	N.v.t.	810	Antea Group | Prio: Nee | H2V lengte en breedte	soort voeg is in datatype gewijzigd naar Enumeratie	Fri Mar 24 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Datatype gewijzigd	Datatype	Minimale wijziging	null
14807572-ad63-4146-8bfc-3bcaa0cb6637	N.v.t.	{445FCE34-ACC3-4F96-A956-3FE71B152B99}	991	IMGeo-IMBOR mapping vocabulaire scheiden van klassen en attributen	Pakketautomaat_bor-type verwijderd uit imborKern_K_KlassenAttributen	Mon Jan 23 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Attribuut vervallen bij klasse	Attribuut	Minimale wijziging	null
1481b843-bfe5-48fe-af32-0f72cef465a8	N.v.t.	{B7B2528B-4C90-4082-9AF4-88BD40900FEB}	1188	Gemeente Den Haag: Laadinfrastructuur: toevoegen meterinformatie aan Oplaadpaal	Power Line toegevoegd aan Communicatie-informatieCommunicatieprotocol in imborKern_EnumeratiesDomeinwaarden	Mon Jun 10 2024 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Domeinwaarde toegevoegd	Domeinwaarde	Minimale wijziging	null
14833a09-e740-408a-b4e4-fbef325c1b6c	N.v.t.	{879254F6-D023-45BB-A421-211F58F32749}	N.v.t.	Semantische relatie vervalt in imborKern_K_ObjecttypenSemantischeRelaties vanwege herziening topologische elementen.	Semantische relatie vervalt in imborKern_K_ObjecttypenSemantischeRelaties vanwege herziening topologische elementen.	Wed May 03 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Semantische relatie vervallen	Semantische relatie	Minimale wijziging	null
1492bc7e-6c00-4c07-baf0-1d8b1b505db7	N.v.t	{115C72A0-AE95-4B0A-9021-4333DC108EC9}	Unafact71	GWSW: Fysiek object-Bouwwerk-Gemaal-Spoelgemaal: Nieuw: Type van maken. 	Fysiek object-Bouwwerk-Gemaal-Spoelgemaal toegevoegd aan refModel_Objecttypen	Tue Nov 29 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Mappingelement toegevoegd	Objecttype	Minimale wijziging	null
149ab4f1-e5bf-4d54-8bc1-1c3f7ba91130	{D319C218-4F6B-4BEC-A3CC-44B881BA7D93}	{AC8E3B01-901F-4053-9957-F16B9CA7A28B}	884	Analyse term niet gebruiken in definitie van term: categorie 2	De definitie van: Voegovergang wijzigt van: "Constructie die een continu (weg)oppervlak vormt tussen aangrenzende hoofdconstructiedelen (bijv. brugdelen/landhoofden) en die de continuïteit van de rijbaan garandeert. Voeg (tussenstuk) in een brugdek, viaduct of weg met als doel een begaanbare overgang te vormen. Andere definities: Een voegovergang is een constructie in het wegdek, die zorgt dat de werking in de aansluiting tussen het wegdek en een kunstwerk als een viaduct, brug, duiker of fly-over kan worden opgevangen. Het zijn veelal rubberprofielen aangebracht tussen stalen randprofielen. Het is een constructie ter overbrugging en al dan niet waterdichte afsluiting van een voeg tussen de verharding op een kunstwerk en op een aardebaan, of tussen de verharding op twee kunstwerkdelen. Voegovergangen vormen de schakel tussen wegen, viaducten en bruggen. Ze moeten het verkeer dragen, bewegingen van viaducten en bruggen opnemen, de omgeving van voegovergangen beschermen tegen gevolgschade van lekkage en geen geluidhinder veroorzaken." naar: " Constructie die een continu (weg)oppervlak vormt tussen aangrenzende hoofdconstructiedelen (bijv. brugdelen/landhoofden) en die de continuïteit van de rijbaan garandeert. " en de toelichting wijzigt van "Constructie ter overbrugging en al dan niet waterdichte afsluiting van een voeg tussen de verharding op een kunstwerk en op een aardebaan, of tussen de verharding op twee kunstwerkdelen. Voegovergangen vormen de schakel tussen wegen, viaducten en bruggen." naar "Voeg (tussenstuk) in een brugdek, viaduct of weg met als doel een begaanbare overgang te vormen. Andere definities: Een voegovergang is een constructie in het wegdek, die zorgt dat de werking in de aansluiting tussen het wegdek en een kunstwerk als een viaduct, brug, duiker of fly-over kan worden opgevangen. Het zijn veelal rubberprofielen aangebracht tussen stalen randprofielen. Het is een constructie ter overbrugging en al dan niet waterdichte afsluiting van een voeg tussen de verharding op een kunstwerk en op een aardebaan, of tussen de verharding op twee kunstwerkdelen. Voegovergangen vormen de schakel tussen wegen, viaducten en bruggen. Ze moeten het verkeer dragen, bewegingen van viaducten en bruggen opnemen, de omgeving van voegovergangen beschermen tegen gevolgschade van lekkage en geen geluidhinder veroorzaken. Constructie ter overbrugging en al dan niet waterdichte afsluiting van een voeg tussen de verharding op een kunstwerk en op een aardebaan, of tussen de verharding op twee kunstwerkdelen. Voegovergangen vormen de schakel tussen wegen, viaducten en bruggen.".	Thu May 25 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Objecttype	Minimale wijziging	null
149fdc61-51ec-4409-aebf-05aa7e2c11d4	{20271658-6A3E-4418-A3CE-977511E87C8F}	{3AE00A87-48ED-4D6B-A867-1FC0E2750334}	991	IMGeo-IMBOR mapping vocabulaire scheiden van klassen en attributen	bgt opmerking is verwijderd uit imborVoc_Termen	Mon Jan 23 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Term vervallen	Attribuut	Minimale wijziging	null
14a0a387-6afc-48cd-9d55-c1776f750320	N.v.t.	{8FF6B271-0BA9-460C-AB27-E2DE18EE8CD6}	UNAFACTcontrole	Toevoegingen aan GWSW-mapping	Afvalwatersysteem :: type :: Vervallen gewijzigd naar Objecttype RTC-sturing	Fri Mar 31 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Collectie gewijzigd	Objecttype	Minimale wijziging	null
14a44143-2c23-45e8-94b4-04f6b9d28a44	N.v.t.	{FBAEE335-420D-4A8A-B1F1-7179D96A6BF5}	1149	UNAFACT: Armoede van FloraEnFauna-InformatieBeschermdeFloraEnFaunaGedetailleerd	Kleine heivlinder is toegevoegd aan FloraEnFauna-InformatieBeschermdeFloraEnFaunaGedetailleerd in imborKern_EnumeratiesDomeinwaarden	Wed May 10 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Domeinwaarde toegevoegd	Domeinwaarde	Minimale wijziging	null
14acee4d-b864-4910-84ac-acb18a649ed9	N.v.t.	{1932D179-2278-4534-8880-DF37C5EAD82F}	N.v.t.	Afstemming met Handboek Bomen juli 2024: wijzigingen op klassen Boom en Groeiplaatsinrichting	Vormboom geknot vervalt in imborKern_EnumeratiesDomeinwaarden vanwege verval van bijbehorend enumeratietype.	Wed Jul 10 2024 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Domeinwaarde vervallen	Domeinwaarde	Minimale wijziging	null
14afa38c-dc0b-45e7-859f-2695cabdab94	{D1A95D3C-6229-4315-8468-A97C0E830C0F}	{D037985E-BA7F-4146-AC41-92AB1A79438C}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:RoosterBelastingklasseDIN19580/EN1433; is aangepast van: "Het enumeratietype RoosterBelastingklasseDIN19580/EN1433 is de naam voor de domeinwaardenlijst van de klasse Rooster en het attribuut belastingklasse DIN19580/EN1433.", naar: "Het 	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Enumeratietype	Minimale wijziging	null
14b5dca7-d38d-4158-b6be-e04d10f408ba	N.v.t.	{5C72EED0-D95D-4C75-BAF5-6DFF303229CE}	1188	Gemeente Den Haag: Laadinfrastructuur: toevoegen meterinformatie aan Oplaadpaal	Vervallen bij enumeratietype vanwege herindeling Communicatie-informatie: 5G	Mon Jun 10 2024 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Domeinwaarde vervallen	Domeinwaarde	Minimale wijziging	null
14c08d29-a29d-4cdc-857c-0acdf13398b9	N.v.t.	{C7D326FF-E84D-48F1-81E0-8DA298A9BD1A}	Consistentie1	Komen alle objecttypes voor in een vakdiscipline? Toevoegingen	Civiele constructies: Mobiele waterkering toegevoegd in imborKern_K_VakdisciplinesObjecttypen	Fri Mar 24 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Objecttype toegevoegd aan vakdiscipline	Objecttype	Minimale wijziging	null
14c7833d-61ea-4280-afb4-d7f637853035	N.v.t.	{C5F2CE82-677A-4C13-B034-BB2AEC94C7DC}	673	Rotterdam | review CROW IMBOR | 2	BandAfmeting :: 50x150 is toegevoegd aan BandAfmeting in imborKern_EnumeratiesDomeinwaarden	Thu Jan 26 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Domeinwaarde toegevoegd	Domeinwaarde	Minimale wijziging	null
14f7de5a-9bba-404f-93d0-13bab56d9e9d	N.v.t.	{E166A370-AE5C-4FEE-92B0-2818780FBA5D}	1188	Gemeente Den Haag: Laadinfrastructuur: toevoegen meterinformatie aan Oplaadpaal	Vervallen bij enumeratietype vanwege herindeling Communicatie-informatie: Niet van toepassing	Mon Jun 10 2024 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Domeinwaarde vervallen	Domeinwaarde	Minimale wijziging	null
14f8d10d-106a-4969-912f-eee95cd971b4	N.v.t.	{509CD1B1-4D9F-486C-BCA4-3E0AD63C7E0C}	1148	UNAFACT: Duiker, Hevel en Sifon zijn zowel Kunstwerk als Leiding	Sifon: onderhoudsregime toegevoegd aan imborKern_K_KlassenAttributen	null	Nieuw	Attribuut toegekend aan klasse	Attribuut	Minimale wijziging	null
14fa7b75-0157-4d81-b14f-82f44356a092	{52EEED6A-BCD7-4126-B03B-025B228615B3}	{32617AA4-356C-45D2-948A-EE6AD189447E}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:VerhardingTaludsteilte; is aangepast van: "Het enumeratietype VerhardingTaludsteilte is de naam voor de domeinwaardenlijst van de klasse Verharding en het attribuut taludsteilte.", naar: "Het enumeratietype voor de domeinwaardenlijst van 	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Enumeratietype	Minimale wijziging	null
14fcae45-f2a2-4710-a96d-26358aa9c948	{54A67707-45AD-4FDA-9E06-917D75BA5F39}	{9CDAD514-5115-49A2-8241-702BC9ADEF01}	N.v.t.	Afstemming met Handboek Bomen juli 2024: wijzigingen op klassen Boom en Groeiplaatsinrichting	boomhoogteklasse actueel (RAW) vervalt in imborVoc_Termen	Wed Jul 10 2024 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Term vervallen	Attribuut	Minimale wijziging	null
1500d4ea-0e27-48d1-abb7-f5c7a551b776	N.v.t.	{ECCBE7AA-CFCE-4283-9E7F-5C2E061C2ABC}	1188	Gemeente Den Haag: Laadinfrastructuur: toevoegen meterinformatie aan Oplaadpaal	communicatieprotocol verwijderd bij Kast in imborKern_K_KlassenAttributen	Mon Jun 10 2024 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Attribuut vervallen bij klasse	Attribuut	Minimale wijziging	null
151a77bf-97cb-46dc-9c47-16de7008429d	N.v.t.	{1DCD1403-0A98-4618-809E-F41C92597B3E}	1149	UNAFACT: Armoede van FloraEnFauna-InformatieBeschermdeFloraEnFaunaGedetailleerd	Ondergrondse woelmuis is toegevoegd aan FloraEnFauna-InformatieBeschermdeFloraEnFaunaGedetailleerd in imborKern_EnumeratiesDomeinwaarden	Wed May 10 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Domeinwaarde toegevoegd	Domeinwaarde	Minimale wijziging	null
153036e8-430a-4261-ab5e-0e2163b4f3aa	{E8024F32-7F14-4540-8E6B-90C0231F7461}	{18F49566-FDC7-4B12-BD48-CE22D95ACC4D}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:6 PN; is aangepast van: "De maximaal toelaatbare inwendige druk is 6 PN bij temperaturen tot 20°C.", naar: "De maximaal toelaatbare inwendige nominale druk is 6 bij temperaturen tot 20°C."	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Domeinwaarde	Minimale wijziging	null
1535c23d-da5d-4b79-b4b7-c9c9eb68ce93	{D4FDB91F-411B-4409-8335-631BF0FAF1D9}	{C6A863DB-54D9-4D8B-BB82-6D21BE2ADAF6}	N.v.t.	Hermodellering IMBOR Wegmarkeringen 28/02/2024	Psycho bremse toegevoegd aan imborVoc_Termen	Mon Mar 18 2024 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Term toegevoegd	Domeinwaarde	Minimale wijziging	null
153d6153-b883-49bc-9416-799a71ad1219	{823C086E-0E4C-4C80-98A7-BB09A8F729E5}	{09F4710F-F9AB-46A1-9C74-C21A328CE8EE}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:TelpaalTypeBesturing; is aangepast van: "Het enumeratietype TelpaalTypeBesturing is de naam voor de domeinwaardenlijst van de klasse Telpaal en het attribuut type besturing.", naar: "Het enumeratietype voor de domeinwaardenlijst van de kl	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Enumeratietype	Minimale wijziging	null
154b5392-7c71-42a9-95d2-96b8b05efa1a	N.v.t.	{2D8DB9C3-4F39-4EDD-AA55-40F4763D32F3}	1188	Gemeente Den Haag: Laadinfrastructuur: toevoegen meterinformatie aan Oplaadpaal	Vervallen bij enumeratietype vanwege herindeling Communicatie-informatie: Pneumatische besturing	Mon Jun 10 2024 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Domeinwaarde vervallen	Domeinwaarde	Minimale wijziging	null
154b6d57-fc13-4f47-96f2-92cd35c28542	{004FA8AD-840D-4A41-BA07-967E85EC21A0}	{F56FAC8B-2D09-43BB-BF47-EAB64734A8C3}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:BosplantsoenGebruiksfunctie; is aangepast van: "Het enumeratietype BosplantsoenGebruiksfunctie is de naam voor de domeinwaardenlijst van de klasse Bosplantsoen en het attribuut gebruiksfunctie.", naar: "Het enumeratietype voor de domeinwa	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Enumeratietype	Minimale wijziging	null
155e1c3a-3ec7-4395-b18c-c42360b6a065	N.v.t.	{38020371-2D50-4635-A95B-DD4FCDA5FD5E}	1228	Afstemming Handboek Bomen en IMBOR definitief maken	Onderdeel monumentale boomstructuur vervalt in imborKern_EnumeratiesDomeinwaarden	Fri Dec 15 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Domeinwaarde vervallen	Domeinwaarde	Minimale wijziging	null
155fba75-f024-4dc8-8521-98e5a8d5c0eb	N.v.t.	{978FD1D2-42D0-4206-916E-C21DF2F49E8A}	1056	Datatype: Organisatiespecifieke domeinwaardenlijst is toegevoegd	BeweegbareBrugHoofdvaarroute: Organisatiespecifieke domeinwaarden is verwijderd uit imborKern_EnumeratiesDomeinwaarden	Fri Mar 24 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Domeinwaarde vervallen	Domeinwaarde	Minimale wijziging	null
15676536-a705-497c-8312-5aaaf33c0e6b	N.v.t.	{A43756A4-BF00-453D-9C66-1D8141CA6F8A}	1127	Afstemming met Handboek Bomen: boomvoorziening	Bomenzand vervalt bij BoomBoomvoorziening in imborKern_EnumeratiesDomeinwaarden	Mon Apr 17 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Domeinwaarde vervallen	Domeinwaarde	Minimale wijziging	null
156e3505-2cfe-4aff-a2b0-faef25e08b04	N.v.t.	{F77C3864-DC08-4949-B891-8C4FA1F69137}	N.v.t.	N.v.t.	Objecttype vervalt in vakdiscipline Algemeen	Fri Jul 21 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Objecttype vervallen bij vakdiscipline	Objecttype	Minimale wijziging	null
156efa09-e2c6-4be3-b6bc-c281cd064fb6	{119A8439-7359-4765-A585-CCE8B67E51CE}	{BE911171-0B7B-491F-BC2F-B37DCB6D13D4}	1149	UNAFACT: Armoede van FloraEnFauna-InformatieBeschermdeFloraEnFaunaGedetailleerd	Grote bosmuis is toegevoegd aan imborVoc_Termen	Wed May 10 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Term toegevoegd	Domeinwaarde	Minimale wijziging	null
1580066d-a404-45ad-9343-ef7fca4f0c73	{A434D0C2-1467-4E12-98FE-BD1530A1728E}	{FB5A0684-83F2-4BE6-83CF-E94B07F9212F}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:gebruiksfunctie; is aangepast van: "Een gebruiksfunctie is de functie die aan een object is toegekend.", naar: "Een typering van de functie die aan een object is toegekend."	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Attribuut	Minimale wijziging	null
1590aa31-2df6-495d-ba6a-8b60605383eb	N.v.t.	{C3C876D9-8B35-4836-9986-E087D4EBDB77}	890	NEN2660-2 modellering voor informatieobjecten.	knipoppervlakte vervalt bij Rand groenobject in imborKern_K_KlassenAttributen	Fri Jul 21 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Attribuut vervallen bij klasse	Attribuut	Minimale wijziging	null
15994053-b87b-4745-879b-b0355ea8684a	N.v.t.	{93646FAF-865B-4C78-AF23-340EA9D20745}	1130	Afstemming met Handboek Bomen: vaststelling BoomBoomkroondiameterklasse	5 tot 7 m. wordt verwijderd uit BoomBoomkroondiameterklasse in imborKern_EnumeratiesDomeinwaarden	Mon Apr 17 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Domeinwaarde toegevoegd	Domeinwaarde	Minimale wijziging	null
15a2f16d-f558-40d3-ade1-936a33a20ac4	N.v.t.	N.v.t.	810	Antea Group | Prio: Nee | H2V lengte en breedte	debiteur is in datatype gewijzigd naar Referentie	Fri Mar 24 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Datatype gewijzigd	Datatype	Minimale wijziging	null
15ab2741-1467-4ff9-a61b-a59fdc4dff82	{B950B695-3704-4875-86A9-695F131D05EE}	{BCC9702D-E234-4F0F-9613-D66EC6494555}	1228	Afstemming Handboek Bomen en IMBOR definitief maken	Vormboom geleid dak wijzigt naar Geleide boom dak in imborVoc_Termen	Fri Dec 15 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Term gewijzigd	Domeinwaarde	Minimale wijziging	null
15b67793-9d55-4244-b94c-8fbaa4860767	N.v.t.	{1D9B15EA-4F0B-4733-B8D0-E36BD5B0E2DF}	1188	Gemeente Den Haag: Laadinfrastructuur: toevoegen meterinformatie aan Oplaadpaal	OCPP 3G toegevoegd aan Communicatie-informatieCommunicatieprotocol in imborKern_EnumeratiesDomeinwaarden	Mon Jun 10 2024 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Domeinwaarde toegevoegd	Domeinwaarde	Minimale wijziging	null
15bcc966-da11-4741-bf5b-74bcc5e0e7c3	{BF099362-0553-48C1-9837-C28B80A5D671}	{DEF07426-40B8-4C24-8208-39310BF81412}	1228	Afstemming Handboek Bomen en IMBOR definitief maken	stabiliteitskluitdiameter actueel toegevoegd aan imborVoc_Termen en imborKern_Attributen	Fri Dec 15 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Term toegevoegd	Attribuut	Minimale wijziging	null
15cd28a6-1efa-4de0-b6c3-71ef35afda0d	{4AEF3F54-317F-46DB-9E0D-51563DC78729}	{9FECE3DA-0E70-4871-939B-429D10952E39}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:Keverbank; is aangepast van: "Gebruiksfunctie van een vlak veelal midden in een akkerperceel. Doel is biodiversiteit in de moderne agrarische bedrijfsvoering. Een keverbank is een 40-70 cm verhoogde rug van ongeveer 2 tot 3 meter breed. A	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Domeinwaarde	Minimale wijziging	null
